Oswego	0.12124754758613654	43
Conn	0.08170888710364543	40
Bremen	0.03940926748167761	41
Pomona	0.13460321623969995	41
Hays	0.06063415527165006	42
California	0.028018892984403854	36
Kosovo	0.028950078062457196	40
Glastonbury	0.05919701975303082	43
Utrecht	0.006510718793669601	37
Otago	0.02650345731124737	35
Brest	0.018896011329899376	32
Indiana	0.00492657669972929	37
Whittier	0.014588933837473839	41
Richmond	0.016450397015752127	39
Valencia	0.008127755259975444	32
Granada	0.003382369889851966	31
Alexandria	0.02994482223070749	33
Penn	0.013444503750446257	39
