state	0.7394669065799054
individual	0.6354511010116002
select	0.76171927432512
existence	0.46306416464742395
object	0.7613899381866422
expect	0.5039137964667065
pay	0.5234111107900616
exist	0.5389546521513627
concern	0.5745350467691367
cause	0.696480793196848
kill	0.5811238090759383
region	0.7259980616769095
sort	0.5386536833419735
return	0.6956455363537424
create	0.651933015989421
achieve	0.7578325983879826
object	0.7613899381866422
select	0.76171927432512
concern	0.5745350467691367
expect	0.5039137964667065
