Girona	0.4196992012308729
Aberdeen	0.4817091131163548
Cork	0.44137859206285557
Wimbledon	0.43328155751927167
Zaragoza	0.4790327054786846
Fukushima	0.385985673181489
Graz	0.4994523415830039
Vincennes	0.49224290770395185
Kent	0.5725311317472634
Battersea	0.4796498685190942
Indiana	0.2319747923168547
Mysore	0.2834677565919759
Everglades	0.25685787284463335
Washington	0.32964166144862583
Claremont	0.2428636914499891
Marburg	0.2784033510300835
Oklahoma	0.3005601792178846
Irvine	0.2629067909024464
Bowie	0.28263184285119336
Hawaii	0.3188005098811175
