shelter	0.4151767335832288
push	0.3119482349860433
morning	0.3811886489711861
discuss	0.3218890635652396
sample	0.35574828595031893
training	0.2991923454307296
employee	0.29280826895895473
explain	0.3447768798080646
improve	0.35851098086804634
pay	0.3881086529905603
look_like	0.3137929676545279
encourage	0.34868019288429786
condition	0.2996636074397543
price	0.342505947841813
achieve	0.31889467951107087
fear	0.49214866636847976
complete	0.4058751504406348
Jew	0.30817052593816274
feed	0.3220559959098568
price	0.342505947841813
