create	0.5027260158538495
woman	0.2718907157886238
cause	0.36814253828446697
choose	0.6199721179608988
state	0.20588394350185502
individual	0.3566625090827029
expect	0.34262483676230504
determine	0.35060864637197453
improve	0.36875384231655806
kill	0.34577840404779503
person	0.38947189223572254
take_place	0.36105876544034166
create	0.5027260158538495
talk	0.32150183405494037
kill	0.34577840404779503
method	0.2879123944694556
arrive	0.377700992619212
prevent	0.27952492257231254
region	0.35279458694324106
expect	0.34262483676230504
