friend	0.452172149083799
feed	0.3591176211074708
region	0.27723409454804615
assume	0.3349432778984177
attempt	0.3631526262210615
fill	0.417334922554187
help	0.42578135438452425
existence	0.18325097106642374
gun	0.22265626226130142
attitude	0.31765704983205545
century	0.2986679666141183
recommend	0.3180662551702209
announce	0.48646980250073557
eat	0.31353068722408906
mention	0.3741203865669983
shelter	0.45293684366810516
state	0.20317674499945704
price	0.33906887147717324
state	0.20317674499945704
condition	0.277473148116686
