feed	0.3296982346556169
fear	0.45630020524231485
shelter	0.4746263974091276
training	0.35892858336495514
complete	0.39235955629901453
discuss	0.3641022437996524
state	0.21106604362702464
existence	0.23953396499386048
compare	0.38787639642445015
continue	0.3608733862386764
technique	0.24438126547254546
improve	0.40359451634303434
announce	0.34401317711632773
choose	0.4397440356473946
employee	0.26152245842857114
attitude	0.20013859733679584
gun	0.21791381677372468
encourage	0.40641836422923683
gun	0.21791381677372468
improve	0.40359451634303434
