determine	0.33817602619117204
pay	0.3045520938600066
select	0.462911758865849
prevent	0.27586628310652317
event	0.37015471726053817
person	0.38393176595805045
existence	0.2650269345728178
obtain	0.2946222763708186
cut	0.4442077914445187
create	0.4991660385594261
region	0.2828921595162125
exist	0.34864638371770906
cost	0.2987733544192094
person	0.38393176595805045
object	0.3678549178343429
cause	0.35574628609116377
insist	0.3127327808401724
imagine	0.24597469974784703
create	0.4991660385594261
event	0.37015471726053817
