Rochester	0.4478826664063258
Akron	0.4339076970516983
Essex	0.5092194824104084
Hays	0.42806142978657
Dachau	0.36389439107009947
Michigan	0.4950791172137686
Irvine	0.5080671647239083
Dortmund	0.4144731623628023
Augsburg	0.5275166875162993
Tenerife	0.37925436919096756
Berkeley	0.3034992029089504
Harewood	0.25909119587361973
Nairobi	0.2855458310726675
Otago	0.30289574203256797
Pomona	0.2694876338686001
Deptford	0.27776664506555115
Claremont	0.25872229411622527
Offenbach	0.1865276423438711
Huelva	0.17003392237100057
Huelva	0.17003392237100057
