build	0.4094582404286401
expect	0.336985930884401
state	0.21356491565997615
condition	0.27293690396238546
pay	0.3150479424964484
individual	0.3770536500677374
arrive	0.501626748472304
kind	0.3048053929836766
object	0.41853720785858617
create	0.3842562549294888
achieve	0.4120509486133417
place	0.2466221275270627
choose	0.4563105678278726
complete	0.4646460531188279
happen	0.269264356921902
woman	0.2783771716447121
existence	0.20409358667199817
cost	0.26280195163384856
prevent	0.23907720351423478
place	0.2466221275270627
