Oswego	0.026241750635647598
Conn	0.040257322825594466
Bremen	0.033836618597637425
Pomona	0.045430011987870556
Hays	0.03329640440449144
California	0.059222185928673565
Kosovo	0.15392067584065694
Glastonbury	0.010172703430660013
Utrecht	0.022044536139622317
Otago	0.0013797715018918355
Brest	0.015684618711361398
Indiana	0.0005015557831875572
Whittier	0.022713672898304393
Richmond	0.08838507312795263
Valencia	0.019522025535284926
Granada	0.048551891588524576
Alexandria	0.10854696605446168
Penn	0.002953239301198174
