friend	0.03608600262394135
feed	0.16690289708646577
region	0.05104643813344556
assume	0.574575506393109
attempt	0.02073002426350179
fill	0.1165221078014852
help	0.1132320772387514
existence	0.061552557061231195
gun	0.2546440075000701
attitude	0.16856498667806918
century	0.0003452738723065396
recommend	0.022874570999487087
announce	0.02161149780127536
eat	0.09881680266879267
mention	0.017597994924858473
shelter	0.04334363364745175
state	0.008133180575914722
price	0.08579180092802707
condition	0.13487732401686603
