Alicante	0.03848053943590246
Oklahoma	0.009123890059801076
Niagara	0.05431677320963413
Thun	0.052634121637067155
Compostela	0.034058872799223594
Lund	0.009619090334083258
Kosovo	0.09447305995688415
Seville	0.002777365690458722
Fullerton	0.029644129203407643
Southampton	0.01704803975075342
Liverpool	0.007106830450636092
Chelsea	0.017251192607226185
Oregon	0.01383627874404092
Pomona	0.04865206841239067
Dunbar	0.006851806045242159
Kent	0.008990989264987093
Boulogne	0.008255447286913964
Connecticut	0.04888213807839714
