Girona	0.0025802182897176618
Aberdeen	0.007941360127164732
Cork	0.1427831058297534
Wimbledon	0.022916264733988445
Zaragoza	0.01707169204538106
Fukushima	0.13872010859315043
Graz	0.0006663451340569448
Vincennes	0.00600145728003143
Kent	0.03275644684013723
Battersea	0.019141696545793896
Indiana	0.006815475140531824
Mysore	0.014532995043611385
Everglades	0.0017116665518347451
Washington	0.0003570259984565505
Claremont	0.0003185899397206704
Marburg	0.018239564073414982
Oklahoma	0.005895760809278339
Irvine	0.039160517218979174
Bowie	0.006605701872304137
Hawaii	0.010791258518488056
