call	0.01772665973083598
small	4.536832759605147e-05
long	1.119515271164051e-05
place	0.007100864503003623
come	0.006216084613627326
thing	0.02530168498146923
put	0.010495042470594296
large	0
find	0.020085256939624818
hand	0.010589544481553914
mean	0.012006784481627286
leave	0.019800790911325472
work	0.0011294800994802179
help	0.022328590444641527
system	0.03528929825493643
tell	0.005750800277451118
give	0.021711960440383593
way	0.05369464756649989
look	0.006289876016682294
little	0.004523483008096352
