mean	0.1648613998052577
turn	0.029202525678126867
long	0.16794970566215628
work	0.012337265689254528
help	0.030743338219785366
find	0.021160778772026934
come	0.013579078280843038
old	5.7280950541582776e-05
large	0.0009536303064153762
new	0.011294424729831443
side	0.07964201338315546
tell	0.03518787565511572
put	0.05911808486600023
place	0.0017819922818014255
world	0.003821155429825196
small	0.0020567622438749655
leave	0.06741286167197669
hand	0.020795038616872485
little	0.01020503640058168
look	0.0238987757235265
