Rochester	0.0071789464828448946
Akron	0.0015363810273394396
Essex	0.04728247524382356
Hays	0.013143078552253051
Dachau	0.04202924451898282
Michigan	0.08001781769274607
Irvine	0.06281007744166422
Dortmund	0.020837443378537213
Augsburg	0.016074658198686587
Tenerife	0.11075736774776812
Berkeley	0.0005631938646987189
Harewood	0.08839124659142139
Nairobi	0.01234358167885119
Otago	0.006729903703512341
Pomona	0.008098065282903577
Deptford	2.924890144373471e-05
Claremont	0.00027203768378847304
Offenbach	0.033790264196611575
Huelva	0.0011446368539320684
