build	0.03260104768647798
expect	0.0023788957247388165
state	0.00022538594068710616
condition	0.05691936231856565
pay	0.04253801089473985
individual	0.004681173663500404
arrive	0.02277221927112505
kind	0.05234292112663763
object	0.09039181426174903
create	0.04339285710318619
achieve	0.04849198988771053
place	0.00014144898069456957
choose	0.03277275066227514
complete	0.0002759199176353144
happen	0.017040232013739498
woman	0.0003557743958569892
existence	0.11061173721300077
cost	0.04900607826378167
prevent	0.034966374489826535
