feed	0.1527129115800817
fear	0.04970973916682586
shelter	0.16771781878030811
training	0.058418345025435525
complete	0.09070512076663284
discuss	0.06059854522349395
state	0.07314530056178215
existence	0.14173434620520609
compare	0.3694073749055343
continue	0.059463450475717994
technique	0.052465234822997475
improve	0.10557280900008403
announce	0.009136723390411938
choose	0.010458528599075367
employee	0.07498236816603054
attitude	0.02567072979289209
gun	0.05560301762443731
encourage	0.1317568578755407
