region	0.03645709604145786
choose	0.17847767965421557
stare	0.048480010703173426
mention	0.011961005995836826
morning	0.04337819179372937
attempt	0.002969286479058142
discuss	0.14511055818222762
help	0.011118064014601359
improve	0.14529523930203025
eat	0.0483077784315501
existence	0.12615811121318377
sample	0.05660471617579799
price	0.03647451071158214
look	0
fear	0.058001960815432296
explain	0.015584652382995667
feed	0.040483235039856624
gun	0.009109691904116257
century	0.002395456352683123
friend	0.003934733137286983
